(390, 'GML 1001', 'GCI-2004'),
(391, 'GCI 2001', 'GCI-2004'),
(392, 'GMC 2001', 'GCI-2004'),
(393, 'GCI 1009', 'GCI-2006'),
(394, 'GGL 1006', 'GCI-2006'),
(395, 'GMC 1900', 'GCI-2006'),
(396, 'GCI 2005', 'GCI-2006'),
(397, 'GCI 1901', 'GCI-2006'),
(398, 'GCI 1007', 'GCI-2006'),
(399, 'GCI 1009', 'GCI-2007'),
(400, 'GMC 1000', 'GCI-2007'),
(401, 'GMC 1900', 'GCI-2007'),
(402, 'GCI 2001', 'GCI-2007'),
(403, 'GMC 2001', 'GCI-2007'),
(404, 'GCI 1004', 'GCI-2008'),
(405, 'STT 1000', 'GCI-2009'),
(406, 'STT 1900', 'GCI-2009'),
(407, 'GCI 2008', 'GCI-2010'),
(408, 'GCI 2003', 'GCI-2011'),
(409, 'GCI 2004', 'GCI-2011'),
(410, 'GCI 2007', 'GCI-2011'),
(411, 'GCI 2006', 'GCI-3000'),
(412, 'GCI 2008', 'GCI-2012'),
(413, 'GCI 2009', 'GCI-2012'),
(414, 'ECN 2901', 'GCI-3333'),
(415, 'GCI 2011', 'GCI-3333'),
(416, 'GCI 3000', 'GCI-3333'),
(417, 'GMC 1001', 'GBO-2040'),
(418, 'FOR 2151', 'GBO-2040'),
(419, 'GCI 2000', 'GBO-2040'),
(420, 'GCI 2006', 'GCI-2101'),
(421, 'GCI 1005', 'GCI-2102'),
(422, 'GCI 3005', 'GCI-2102'),
(423, 'GCH 1000', 'GCI-2102'),
(424, 'GEX 1000', 'GCI-2102'),
(425, 'GCI 2006', 'GCI-3100'),
(426, 'GCI 2012', 'GCI-3101'),
(427, 'GCI 2003', 'GCI-3300'),
(428, 'GCI 2011', 'GCI-3300'),
(429, 'GCI 3000', 'GCI-4007'),
(430, 'GCI 2002', 'GCI-4090'),
(431, 'GCI 2003', 'GCI-4090'),
(432, 'GCI 2011', 'GCI-4090'),
(433, 'GCI 1000', 'GCI-4100'),
(434, 'GCI 2003', 'GCI-4100'),
(435, 'GCI 2011', 'GCI-4100'),
(436, 'GCI 2005', 'GCI-4201'),
(437, 'GCI 1007', 'GCI-4201'),
